"VMail Message","Day Mins","Eve Mins","Night Mins","Intl Mins","CustServ Calls","Day Calls","Day Charge","Eve Calls","Eve Charge","Night Calls","Night Charge","Intl Calls","Intl Charge","Area Code","Phone","Account Length","Churn","Int'l Plan","VMail Plan","State"
37,219.9,222.1,118.5,10,1,102,37.38,77,18.88,111,5.33,4,2.7,510,1575,144,"0",0,1,28
0,313.2,216.3,218.4,12.8,2,103,53.24,151,18.39,106,9.83,4,3.46,510,1576,29,"1",0,0,40
16,145.7,191,215.5,11.3,0,88,24.77,129,16.24,82,9.7,7,3.05,408,1577,86,"0",0,1,39
37,75.8,173.6,162.6,8.2,0,102,12.89,147,14.76,96,7.32,13,2.21,415,1578,138,"0",0,1,22
0,124,262.1,268.2,11.7,2,102,21.08,101,22.28,98,12.07,2,3.16,510,1580,74,"0",0,0,7
0,171.9,159,139.5,7.6,2,98,29.22,127,13.52,101,6.28,3,2.05,415,1581,48,"0",0,0,49
31,249.4,209.5,180.6,9.9,4,70,42.4,59,17.81,75,8.13,2,2.67,510,1582,74,"0",0,1,21
0,168.6,205.1,175.8,5.9,3,71,28.66,48,17.43,88,7.91,2,1.59,510,1583,157,"0",0,0,12
0,123.7,248.5,269.6,13.3,0,138,21.03,105,21.12,78,12.13,4,3.59,415,1584,217,"0",0,0,37
0,178.7,252.3,255.7,8.4,1,61,30.38,84,21.45,76,11.51,4,2.27,415,1585,68,"0",0,0,48
0,149.7,212.5,245.9,12.6,3,71,25.45,97,18.06,67,11.07,4,3.4,415,1586,140,"0",0,0,30
0,155.3,169.9,207,12.6,2,75,26.4,87,14.44,133,9.32,5,3.4,415,1588,114,"0",0,0,47
0,156.4,185.5,226.7,11.8,1,105,26.59,98,15.77,96,10.2,3,3.19,408,1589,46,"0",0,0,34
23,245.5,292.7,184,10.8,1,54,41.74,83,24.88,90,8.28,7,2.92,415,1591,98,"0",1,1,40
0,196.1,236.8,182.3,11.9,0,87,33.34,66,20.13,75,8.2,1,3.21,408,1593,69,"0",0,0,25
31,225,191.3,226.7,9.1,1,78,38.25,79,16.26,79,10.2,3,2.46,510,1594,59,"0",1,1,2
0,189.7,115.9,220.6,7.4,0,100,32.25,133,9.85,115,9.93,4,2,510,1595,59,"0",0,0,7
0,92.4,219,212.6,12.9,2,109,15.71,115,18.62,80,9.57,4,3.48,415,1596,136,"0",0,0,5
0,92.8,159.6,148.7,8.8,1,92,15.78,87,13.57,115,6.69,5,2.38,510,1597,86,"0",0,0,14
27,221.7,236.1,192.7,8,0,100,37.69,70,20.07,91,8.67,4,2.16,415,1598,100,"0",0,1,34
0,144.5,180.5,226,17,2,107,24.57,85,15.34,94,10.17,6,4.59,415,1600,104,"0",0,0,47
0,159.1,202.5,233.1,11.5,2,100,27.05,90,17.21,96,10.49,6,3.11,415,1601,129,"0",0,0,7
32,116.9,232.4,127.7,11,0,120,19.87,97,19.75,112,5.75,9,2.97,415,1602,93,"0",0,1,3
0,150,89.8,326,11.1,3,98,25.5,95,7.63,91,14.67,3,3,415,1603,123,"0",0,0,43
0,254.4,159.3,264.4,6,1,120,43.25,92,13.54,94,11.9,5,1.62,415,1604,99,"0",0,0,26
0,145.3,303.8,206.1,8.9,0,89,24.7,93,25.82,82,9.27,4,2.4,510,1606,4,"0",1,0,28
25,230.7,233.8,215.8,13.5,3,102,39.22,109,19.87,90,9.71,2,3.65,408,1607,148,"0",0,1,19
0,146.1,196.2,310.1,9.2,0,57,24.84,97,16.68,110,13.95,3,2.48,408,1608,56,"0",0,0,35
0,256,187.4,119.1,11.5,3,111,43.52,61,15.93,81,5.36,4,3.11,415,1609,160,"0",0,0,23
0,150.7,246.7,103.8,7,2,52,25.62,96,20.97,118,4.67,4,1.89,415,1611,42,"0",0,0,17
30,272.5,253,180.8,8.7,3,105,46.33,83,21.51,123,8.14,6,2.35,415,1613,83,"0",0,1,5
0,135.1,205.2,166.3,11.7,1,109,22.97,99,17.44,119,7.48,4,3.16,415,1614,110,"0",0,0,50
0,143.3,230.7,214.3,7.8,4,120,24.36,111,19.61,91,9.64,2,2.11,510,1617,124,"1",0,0,6
0,104.7,249.8,192.3,8.9,1,115,17.8,144,21.23,99,8.65,2,2.4,415,1620,137,"0",0,0,44
0,135.4,238.1,195.6,10.6,1,101,23.02,124,20.24,102,8.8,2,2.86,510,1621,69,"0",0,0,29
0,158.7,198.4,181.1,10.5,1,90,26.98,117,16.86,76,8.15,4,2.84,415,1623,103,"0",0,0,15
0,181.6,335.7,149.8,8.3,4,119,30.87,118,28.53,64,6.74,6,2.24,415,1624,139,"0",0,0,23
0,86,260.7,98.6,8.9,1,83,14.62,86,22.16,109,4.44,4,2.4,408,1625,84,"0",0,0,7
0,109.4,244.7,276.9,7.1,0,107,18.6,102,20.8,123,12.46,7,1.92,510,1626,40,"0",0,0,6
0,179.9,170,190.6,13.8,1,72,30.58,98,14.45,89,8.58,2,3.73,408,1628,120,"1",1,0,48
0,288.1,137.9,206.5,0,0,101,48.98,93,11.72,88,9.29,0,0,408,1630,98,"0",0,0,15
29,195.5,171.6,204,13.5,1,113,33.24,96,14.59,85,9.18,9,3.65,415,1631,68,"1",1,1,19
20,264.4,219.6,200.4,11.3,2,102,44.95,123,18.67,89,9.02,3,3.05,415,1632,149,"0",0,1,44
0,224.6,225.9,269,12.5,2,94,38.18,120,19.2,105,12.11,8,3.38,408,1635,118,"0",0,0,50
0,104,197,110.1,14.6,0,92,17.68,125,16.75,123,4.95,8,3.94,415,1637,71,"0",0,0,38
0,116.4,95.6,181.5,10.5,3,98,19.79,74,8.13,94,8.17,3,2.84,415,1639,66,"0",0,0,4
0,217.7,231.7,185.3,0,3,118,37.01,128,19.69,128,8.34,0,0,415,1640,101,"0",0,0,50
0,129.4,157.3,215.5,13.3,0,84,22,89,13.37,77,9.7,3,3.59,415,1641,116,"0",0,0,12
33,161.8,273,153.9,13.7,0,73,27.51,58,23.21,76,6.93,4,3.7,415,1642,54,"0",0,1,49
29,198.8,238.6,289.5,11.5,1,122,33.8,114,20.28,69,13.03,5,3.11,408,1643,112,"0",0,1,13
0,183.4,168.8,199.7,9.9,4,111,31.18,98,14.35,97,8.99,4,2.67,510,1645,85,"0",0,0,33
0,191.9,200.9,271.9,18.2,1,95,32.62,101,17.08,74,12.24,3,4.91,415,1646,100,"0",0,0,19
0,259.7,152.7,224.7,10.2,0,106,44.15,116,12.98,92,10.11,2,2.75,510,1648,83,"0",0,0,8
0,180.4,194,227.3,8.4,0,123,30.67,98,16.49,88,10.23,5,2.27,415,1649,157,"0",1,0,27
36,123.7,172.6,280.5,8.8,1,125,21.03,106,14.67,127,12.62,4,2.38,415,1650,101,"1",0,1,50
0,206.2,164.5,140.3,12.6,3,122,35.05,94,13.98,101,6.31,7,3.4,510,1651,112,"0",0,0,25
0,164.3,233.7,187.3,11.8,2,92,27.93,107,19.86,104,8.43,1,3.19,510,1652,56,"0",0,0,50
0,228.6,132.8,227.2,10.1,9,117,38.86,123,11.29,124,10.22,2,2.73,408,1653,53,"1",0,0,2
30,122.9,233.5,199.5,9.6,2,93,20.89,91,19.85,144,8.98,2,2.59,510,1655,68,"0",0,1,11
0,214.6,251.7,240.8,13.9,0,78,36.48,98,21.39,88,10.84,2,3.75,408,1656,132,"0",0,0,35
0,202,184.3,176,7.4,2,123,34.34,78,15.67,89,7.92,2,2,408,1657,120,"1",1,0,49
0,297.9,238.1,240.5,8.9,1,141,50.64,107,20.24,93,10.82,5,2.4,510,1658,161,"1",0,0,46
19,152.9,213.2,205.3,10.8,2,87,25.99,99,18.12,114,9.24,6,2.92,408,1661,130,"0",0,1,17
0,125.4,269.1,238.6,11,1,158,21.32,83,22.87,103,10.74,7,2.97,510,1662,90,"0",0,0,27
25,138.3,80.6,163.7,8.3,0,96,23.51,79,6.85,83,7.37,8,2.24,415,1663,139,"0",0,1,43
0,189.3,174.9,221.9,11.2,3,157,32.18,70,14.87,117,9.99,5,3.02,415,1664,57,"0",0,0,29
0,199.3,194.8,298.2,14.3,4,86,33.88,102,16.56,82,13.42,2,3.86,510,1665,128,"0",0,0,30
0,247.5,108.5,232,10.6,2,99,42.08,118,9.22,72,10.44,3,2.86,510,1666,127,"0",1,0,27
0,294.9,192.8,148.1,13.2,1,71,50.13,78,16.39,87,6.66,5,3.56,415,1667,107,"1",0,0,23
0,175.4,155.3,179.4,11.5,1,99,29.82,83,13.2,86,8.07,3,3.11,408,1668,177,"0",0,0,3
39,126.8,293.6,174.1,8.4,0,94,21.56,115,24.96,91,7.83,4,2.27,510,1670,99,"0",1,1,46
33,143,212.2,104.9,15.3,5,101,24.31,102,18.04,120,4.72,4,4.13,415,1672,77,"1",0,1,10
0,91.9,198.4,171.7,13,2,109,15.62,111,16.86,125,7.73,7,3.51,415,1673,21,"0",0,0,7
0,210.4,176.6,149.7,15.5,1,80,35.77,96,15.01,56,6.74,4,4.19,408,1674,56,"0",0,0,45
0,145.6,287.9,181.7,9.2,2,59,24.75,131,24.47,121,8.18,4,2.48,510,1675,81,"0",0,0,34
8,86.5,285.2,180.4,8.7,2,119,14.71,97,24.24,133,8.12,2,2.35,415,1676,183,"0",0,1,26
0,109.9,220.8,104,10.9,0,102,18.68,114,18.77,133,4.68,6,2.94,408,1677,90,"0",0,0,30
0,156,276.1,175.9,9.3,1,88,26.52,81,23.47,94,7.92,5,2.51,408,1678,165,"0",0,0,24
0,195,198.5,304.3,14.8,0,58,33.15,88,16.87,110,13.69,9,4,510,1679,59,"0",0,0,2
0,110,147.3,190.5,6.4,0,91,18.7,75,12.52,73,8.57,7,1.73,415,1680,16,"0",1,0,19
0,210.6,153.1,262.2,11,0,120,35.8,84,13.01,79,11.8,5,2.97,415,1683,115,"0",0,0,22
36,115.4,166.2,184.7,15.2,2,98,19.62,83,14.13,79,8.31,6,4.1,408,1685,38,"0",0,1,38
0,123.8,236.2,73.2,3.7,0,113,21.05,77,20.08,81,3.29,2,1,408,1686,1,"0",0,0,46
0,111.7,237.3,253.5,13.1,1,121,18.99,119,20.17,110,11.41,6,3.54,415,1687,75,"0",0,0,7
0,159.3,202.3,229,9.5,2,104,27.08,98,17.2,73,10.31,3,2.57,415,1688,83,"0",0,0,11
0,81.7,210.2,212,11.3,6,123,13.89,108,17.87,64,9.54,3,3.05,510,1689,40,"1",0,0,34
40,128.1,247.7,199.7,15.6,0,99,21.78,78,21.05,121,8.99,3,4.21,415,1690,120,"0",0,1,23
31,171.2,193.6,196.5,10.2,1,104,29.1,74,16.46,85,8.84,4,2.75,415,1691,183,"0",0,1,32
0,109,259.3,182.1,13.3,4,88,18.53,120,22.04,119,8.19,3,3.59,510,1692,75,"1",0,0,47
0,220,207.7,168.4,12.1,2,114,37.4,76,17.65,137,7.58,3,3.27,415,1693,80,"0",0,0,38
23,286.6,315.3,193.9,10.3,1,79,48.72,102,26.8,101,8.73,6,2.78,415,1695,112,"0",0,1,10
31,109.6,249.3,321.2,8.3,4,108,18.63,119,21.19,101,14.45,4,2.24,415,1697,105,"1",0,1,31
0,205.2,184.8,176.1,7,0,115,34.88,137,15.71,115,7.92,6,1.89,510,1698,118,"0",0,0,35
13,193.1,111.6,227.4,12.1,1,104,32.83,98,9.49,94,10.23,4,3.27,408,1699,111,"0",0,1,18
0,102.7,149.3,188.1,11,0,89,17.46,100,12.69,114,8.46,5,2.97,415,1701,74,"0",0,0,33
0,197,201,151.2,11.6,1,79,33.49,114,17.09,111,6.8,5,3.13,408,1703,131,"0",0,0,21
0,201.5,129.2,220.6,12.9,1,123,34.26,110,10.98,98,9.93,4,3.48,415,1704,19,"0",0,0,42
0,251,91.2,142.2,13.8,3,119,42.67,96,7.75,87,6.4,3,3.73,415,1705,138,"0",0,0,13
0,96.1,246.8,229.7,9.7,1,103,16.34,134,20.98,92,10.34,4,2.62,415,1710,45,"0",0,0,37
0,101.4,249.1,157.6,7.1,1,145,17.24,116,21.17,107,7.09,6,1.92,408,1711,129,"0",0,0,48
23,224,233.5,293.9,8.8,1,126,38.08,89,19.85,104,13.23,4,2.38,408,1713,163,"0",0,1,6
0,211.1,176.7,221.5,14.7,4,99,35.89,66,15.02,96,9.97,7,3.97,415,1714,105,"0",0,0,18
0,109.2,153.1,240,9.8,2,96,18.56,80,13.01,102,10.8,5,2.65,415,1715,119,"0",0,0,15
11,180.7,173.7,231.5,10.1,2,82,30.72,90,14.76,89,10.42,4,2.73,415,1717,146,"0",0,1,27
32,96.5,145.8,174.4,9.4,1,109,16.41,109,12.39,82,7.85,2,2.54,408,1718,125,"0",0,1,25
41,146.8,285.6,213.6,4.3,1,128,24.96,96,24.28,80,9.61,2,1.16,510,1722,152,"1",1,1,7
0,149.2,161.9,197.9,8.3,3,146,25.36,109,13.76,109,8.91,2,2.24,510,1723,48,"0",0,0,45
23,160.3,202.4,191.1,7.4,0,87,27.25,101,17.2,122,8.6,3,2,415,1724,95,"0",0,1,1
0,137.8,225.8,145.2,10.2,1,120,23.43,110,19.19,95,6.53,6,2.75,415,1725,129,"1",0,0,29
40,141.7,268.3,241.3,8.5,0,87,24.09,89,22.81,68,10.86,7,2.3,408,1726,66,"0",0,1,30
0,175.2,151.7,230.5,5.3,1,74,29.78,79,12.89,109,10.37,3,1.43,408,1728,1,"0",0,0,22
0,146.8,171.7,234.5,9.9,1,133,24.96,73,14.59,69,10.55,3,2.67,408,1729,84,"0",0,0,7
0,173.9,287.4,204.8,9.1,1,111,29.56,105,24.43,91,9.22,7,2.46,415,1730,96,"0",0,0,4
34,305.2,156.5,280,13.2,1,80,51.88,109,13.3,81,12.6,7,3.56,415,1731,123,"0",0,1,48
29,162.3,279.3,192.7,11.7,3,91,27.59,79,23.74,131,8.67,2,3.16,510,1732,116,"1",1,1,11
0,150,293.8,250.7,10.3,3,106,25.5,123,24.97,65,11.28,7,2.78,415,1733,105,"0",1,0,26
39,116.9,276.5,289.9,12.3,0,127,19.87,88,23.5,125,13.05,2,3.32,415,1734,141,"0",0,1,29
17,236.7,263.5,259.6,12,1,95,40.24,56,22.4,107,11.68,4,3.24,415,1735,79,"0",0,1,23
0,181.3,182.4,180.6,6.7,0,135,30.82,108,15.5,103,8.13,2,1.81,415,1737,94,"0",0,0,1
0,167.8,211,153.5,10.5,4,72,28.53,99,17.94,109,6.91,6,2.84,408,1738,143,"1",0,0,8
0,92.6,161.9,285,11.3,5,95,15.74,70,13.76,78,12.83,3,3.05,415,1740,21,"1",0,0,38
21,262.9,149.5,140.5,8.1,1,135,44.69,96,12.71,109,6.32,4,2.19,415,1741,148,"0",0,1,44
32,50.6,201.4,146.8,4.2,2,62,8.6,87,17.12,121,6.61,4,1.13,408,1742,79,"0",0,1,34
0,134.9,156,197.5,10.2,1,59,22.93,152,13.26,112,8.89,5,2.75,415,1743,89,"0",0,0,36
0,252.1,226.1,155.6,13.8,1,110,42.86,103,19.22,83,7,3,3.73,415,1744,120,"0",0,0,31
41,215.5,241.8,147,9.6,1,95,36.64,92,20.55,108,6.61,3,2.59,415,1745,121,"0",0,1,28
0,178.7,271,245.9,16.4,2,114,30.38,96,23.04,94,11.07,5,4.43,408,1746,115,"0",0,0,37
0,183.2,179.2,292.8,9.9,2,131,31.14,73,15.23,100,13.18,5,2.67,415,1747,168,"0",0,0,29
0,167.5,139.1,138.4,13,1,96,28.48,104,11.82,87,6.23,1,3.51,415,1748,90,"0",0,0,35
0,147.1,200,234.9,12.5,3,105,25.01,135,17,65,10.57,9,3.38,510,1749,70,"0",0,0,40
20,205.7,136.1,159.4,8.7,2,98,34.97,107,11.57,147,7.17,3,2.35,510,1751,117,"0",0,1,28
0,147.2,161.9,142.1,7.2,3,115,25.02,123,13.76,103,6.39,6,1.94,408,1753,169,"0",0,0,1
0,204.6,205.2,164.6,10.7,0,117,34.78,94,17.44,84,7.41,5,2.89,408,1754,44,"0",0,0,13
0,198.7,209.5,281.9,12.4,0,70,33.78,106,17.81,126,12.69,4,3.35,415,1756,151,"0",1,0,19
28,124.7,250.4,216.4,7.8,1,105,21.2,78,21.28,128,9.74,8,2.11,408,1757,123,"0",0,1,37
0,215.9,145.4,186.9,12.1,1,76,36.7,118,12.36,129,8.41,4,3.27,415,1758,137,"0",0,0,47
0,119.2,228.4,197.9,8.4,2,142,20.26,139,19.41,61,8.91,9,2.27,415,1759,106,"0",0,0,48
0,174,281.1,197.2,9.7,0,57,29.58,118,23.89,94,8.87,2,2.62,510,1762,95,"0",0,0,48
0,151.7,178.5,229.1,13.1,2,93,25.79,77,15.17,111,10.31,8,3.54,408,1763,184,"0",0,0,45
0,153.1,234.1,329.2,9.9,3,102,26.03,77,19.9,74,14.81,9,2.67,510,1764,109,"0",0,0,39
0,143.3,180.5,184.2,10.1,1,134,24.36,113,15.34,87,8.29,4,2.73,415,1767,180,"0",0,0,8
0,184.7,262,239.5,12.3,2,60,31.4,73,22.27,120,10.78,6,3.32,415,1768,92,"1",0,0,30
0,113,169.2,156.6,9.2,2,108,19.21,107,14.38,61,7.05,5,2.48,408,1769,125,"1",0,0,8
0,215.6,167.8,207,6.4,3,86,36.65,59,14.26,67,9.32,8,1.73,415,1770,122,"0",0,0,33
28,211.2,312.5,178,10.7,3,117,35.9,98,26.56,118,8.01,2,2.89,415,1772,138,"1",1,1,25
28,215.8,285.2,192.1,6.9,1,123,36.69,76,24.24,78,8.64,3,1.86,408,1774,120,"0",0,1,45
0,97.5,268.1,255.3,13.2,3,113,16.58,69,22.79,62,11.49,4,3.56,415,1775,160,"0",0,0,17
0,157.9,234,210,12.2,2,72,26.84,93,19.89,86,9.45,5,3.29,408,1777,90,"0",0,0,4
21,153.2,263.3,135,11.9,1,112,26.04,110,22.38,85,6.08,7,3.21,408,1778,117,"0",0,1,34
0,185.8,192.3,200,6.6,1,119,31.59,83,16.35,96,9,4,1.78,408,1779,87,"0",0,0,39
0,129.5,354.2,145.5,10.9,1,56,22.02,118,30.11,93,6.55,3,2.94,415,1780,102,"0",0,0,23
0,260.4,208.2,207.9,10,6,107,44.27,104,17.7,115,9.36,2,2.7,408,1782,67,"0",0,0,12
0,167.3,163.9,185.9,6.7,2,100,28.44,79,13.93,100,8.37,5,1.81,415,1783,107,"0",0,0,30
0,182.2,212.3,233,9.3,2,101,30.97,95,18.05,123,10.49,4,2.51,408,1784,190,"0",0,0,33
0,113,150.1,204.3,10.8,2,80,19.21,87,12.76,115,9.19,4,2.92,510,1785,118,"0",0,0,45
0,197.3,264.5,210.5,9,1,67,33.54,106,22.48,116,9.47,6,2.43,415,1788,61,"0",0,0,34
0,118.5,177.8,255.7,12.1,1,92,20.15,109,15.11,98,11.51,4,3.27,415,1790,104,"0",0,0,50
0,108.3,183.6,176.6,13.5,0,87,18.41,116,15.61,109,7.95,2,3.65,510,1792,183,"0",0,0,19
0,247.2,303.7,105.4,9.3,2,116,42.02,103,25.81,94,4.74,2,2.51,415,1793,58,"1",0,0,38
43,118.4,144.1,158.1,8.5,1,100,20.13,108,12.25,91,7.11,6,2.3,415,1795,64,"0",0,1,9
0,190.9,226.6,230.1,7.8,2,62,32.45,53,19.26,96,10.35,3,2.11,510,1796,103,"0",0,0,22
33,193.4,231.6,226.2,11.1,2,105,32.88,79,19.69,90,10.18,11,3,415,1799,57,"0",0,1,42
0,185.1,213,196.1,8.5,2,92,31.47,85,18.11,85,8.82,5,2.3,510,1800,157,"0",0,0,34
0,193.3,169,225.2,11.8,0,106,32.86,150,14.37,122,10.13,4,3.19,510,1801,194,"0",0,0,21
0,146.4,196.5,230.1,7.8,1,107,24.89,99,16.7,106,10.35,2,2.11,415,1802,66,"0",0,0,37
0,123.2,190,170.3,12.9,4,104,20.94,117,16.15,95,7.66,5,3.48,415,1803,123,"1",0,0,10
0,205,140.9,272.6,7.5,2,90,34.85,114,11.98,96,12.27,4,2.03,510,1804,116,"0",0,0,3
0,128.7,240.8,237.7,12.8,1,78,21.88,133,20.47,121,10.7,6,3.46,415,1805,63,"0",0,0,3
0,216.9,211,179.8,11.4,3,78,36.87,115,17.94,116,8.09,5,3.08,510,1806,64,"0",0,0,21
0,150,218.5,212.4,9.8,3,122,25.5,116,18.57,89,9.56,1,2.65,510,1807,96,"0",0,0,2
0,164.1,206,194.7,11.4,1,106,27.9,56,17.51,124,8.76,2,3.08,415,1808,53,"0",0,0,34
0,212,226.6,193.6,8.9,3,113,36.04,128,19.26,114,8.71,7,2.4,510,1809,105,"0",0,0,42
37,167.3,194.7,236.7,12,2,99,28.44,99,16.55,112,10.65,9,3.24,510,1810,53,"0",0,1,41
0,231.2,267.8,240.3,8.8,1,141,39.3,136,22.76,100,10.81,5,2.38,408,1811,122,"1",0,0,50
0,149.6,200.7,181.2,14.3,0,120,25.43,85,17.06,107,8.15,9,3.86,408,1812,93,"0",0,0,12
0,345.3,203.4,217.5,11.8,1,81,58.7,106,17.29,107,9.79,8,3.19,510,1813,115,"1",1,0,1
0,177.2,270.4,231.5,14,2,88,30.12,99,22.98,90,10.42,2,3.78,415,1815,120,"0",0,0,50
0,225.1,279.5,233.8,8.8,0,90,38.27,127,23.76,103,10.52,4,2.38,510,1816,97,"1",0,0,26
13,281.2,178.2,244.2,6.4,2,93,47.8,101,15.15,129,10.99,5,1.73,415,1817,78,"0",0,1,40
0,208.3,169.4,102,15.9,3,89,35.41,67,14.4,90,4.59,4,4.29,415,1818,106,"0",0,0,23
0,234.7,195.7,253.4,8.4,2,102,39.9,110,16.63,71,11.4,8,2.27,510,1821,73,"0",0,0,38
0,298.4,270.5,107.3,12.2,0,78,50.73,142,22.99,84,4.83,2,3.29,415,1822,125,"1",1,0,20
0,166,236.1,134.3,10.9,1,102,28.22,97,20.07,93,6.04,4,2.94,415,1823,100,"0",0,0,7
33,111.6,213.3,267.6,16,0,140,18.97,111,18.13,115,12.04,3,4.32,415,1824,165,"0",0,1,25
0,174.5,180.2,179,10.7,2,98,29.67,103,15.32,89,8.06,2,2.89,415,1825,64,"0",0,0,32
27,175.5,210.6,294.8,6.9,1,137,29.84,60,17.9,121,13.27,5,1.86,510,1826,116,"0",1,1,23
0,258.8,129.5,193.6,10.9,2,85,44,114,11.01,106,8.71,7,2.94,415,1829,134,"0",0,0,28
27,156.7,236.5,123.2,12.6,2,51,26.64,118,20.1,111,5.54,6,3.4,408,1831,90,"0",0,1,14
22,215.1,138.9,146.2,12.4,2,91,36.57,102,11.81,109,6.58,2,3.35,408,1834,163,"0",0,1,34
0,180.5,230,232.5,10.6,0,126,30.69,98,19.55,73,10.46,3,2.86,415,1836,63,"0",0,0,8
0,125.4,261.5,241.6,11.4,2,116,21.32,95,22.23,104,10.87,9,3.08,510,1838,105,"0",0,0,18
33,184.2,312.6,264,12.2,1,111,31.31,89,26.57,55,11.88,4,3.29,415,1839,63,"0",0,1,17
24,274.7,193.5,299.6,10.8,3,99,46.7,118,16.45,109,13.48,3,2.92,415,1840,105,"0",0,1,38
0,124.8,133,160.3,10.6,3,114,21.22,121,11.31,85,7.21,7,2.86,415,1842,74,"0",0,0,41
0,179.2,222.9,188.2,12.4,0,85,30.46,66,18.95,113,8.47,2,3.35,415,1843,76,"0",0,0,44
0,246.4,182,157.6,12.1,2,110,41.89,98,15.47,106,7.09,2,3.27,408,1844,91,"1",1,0,0
0,232.7,186.4,153.3,11.5,5,114,39.56,123,15.84,122,6.9,6,3.11,415,1845,101,"0",0,0,33
0,288,255.8,233.4,13.4,0,120,48.96,90,21.74,99,10.5,4,3.62,408,1846,116,"1",0,0,46
23,170.8,236.7,294.5,12.7,1,145,29.04,93,20.12,100,13.25,1,3.43,415,1847,131,"0",0,1,30
0,138.7,215.4,164.3,4.9,2,100,23.58,58,18.31,98,7.39,4,1.32,415,1849,104,"0",0,0,27
0,210.7,238.7,253.6,9.2,3,112,35.82,73,20.29,90,11.41,5,2.48,510,1850,108,"0",0,0,15
0,207.7,196.7,261.7,6.8,1,85,35.31,112,16.72,83,11.78,3,1.84,510,1852,66,"0",0,0,42
0,227,258.7,169.7,8.9,2,122,38.59,111,21.99,87,7.64,1,2.4,415,1853,69,"0",0,0,1
0,257.3,184.8,108.9,13.5,0,84,43.74,115,15.71,109,4.9,7,3.65,415,1854,101,"0",0,0,37
0,121.1,216,235.1,16.1,2,130,20.59,86,18.36,33,10.58,5,4.35,415,1855,15,"0",0,0,3
0,233.9,218.9,182.9,9.5,0,96,39.76,111,18.61,109,8.23,3,2.57,415,1856,197,"0",0,0,9
0,255.9,140.9,308.9,12.1,1,128,43.5,92,11.98,130,13.9,2,3.27,510,1860,103,"1",1,0,8
21,195.9,213.9,88.2,8.6,0,91,33.3,84,18.18,111,3.97,4,2.32,408,1861,155,"0",0,1,43
0,129.4,185.4,204.7,1.1,2,97,22,101,15.76,106,9.21,2,0.3,415,1862,145,"0",0,0,7
12,221,151,179,9,2,108,37.57,118,12.84,80,8.06,6,2.43,510,1863,116,"0",0,1,27
0,140.5,186.8,227,9.5,2,92,23.89,96,15.88,89,10.22,5,2.57,408,1864,152,"0",0,0,46
0,277.9,155.8,256.9,9.2,0,123,47.24,112,13.24,71,11.56,10,2.48,415,1865,65,"1",1,0,40
0,224.9,250,216.1,6.7,3,105,38.23,101,21.25,73,9.72,5,1.81,415,1866,180,"1",0,0,50
0,207.8,123.5,291.6,5.7,0,109,35.33,112,10.5,115,13.12,9,1.54,415,1868,60,"0",0,0,25
28,166,233.9,170.1,7.7,2,62,28.22,88,19.88,84,7.65,3,2.08,510,1871,122,"0",0,1,24
0,221.8,166,210.2,13.2,1,84,37.71,125,14.11,72,9.46,4,3.56,415,1872,77,"0",0,0,49
0,204.6,212.5,182.1,9.8,2,98,34.78,90,18.06,95,8.19,7,2.65,415,1873,12,"0",0,0,25
0,213.5,166.6,122,14.1,3,93,36.3,114,14.16,78,5.49,3,3.81,510,1874,64,"0",0,0,25
44,152,274.9,162.4,10,2,95,25.84,73,23.37,121,7.31,1,2.7,415,1875,92,"0",0,1,36
0,268.4,174.4,193.5,11.6,1,81,45.63,115,14.82,96,8.71,4,3.13,408,1877,138,"0",1,0,19
0,192.1,249.8,132.6,7.3,3,95,32.66,94,21.23,100,5.97,3,1.97,510,1878,164,"0",0,0,28
0,179.9,149.8,168.2,9.8,2,113,30.58,112,12.73,79,7.57,7,2.65,408,1880,72,"0",0,0,24
0,314.1,222.4,259,12.3,3,86,53.4,99,18.9,121,11.66,5,3.32,415,1881,74,"1",0,0,41
41,162,324.7,160.1,11.9,0,82,27.54,77,27.6,112,7.2,5,3.21,415,1882,134,"0",0,1,41
0,175.8,274.3,226.6,12.4,1,89,29.89,119,23.32,69,10.2,4,3.35,415,1883,145,"0",0,0,4
0,255.1,230.6,218,8.5,3,124,43.37,110,19.6,69,9.81,5,2.3,510,1884,209,"1",0,0,46
0,49.2,143.9,203,12.1,1,121,8.36,136,12.23,97,9.14,13,3.27,408,1886,162,"0",0,0,49
0,253.2,237.9,154.3,9.7,4,89,43.04,114,20.22,85,6.94,7,2.62,415,1888,101,"0",0,0,18
0,206,198.1,135.9,13.2,0,128,35.02,71,16.84,116,6.12,3,3.56,415,1889,125,"0",0,0,7
0,40.4,172.4,145.1,9,2,105,6.87,83,14.65,89,6.53,2,2.43,408,1890,46,"0",0,0,8
0,261.8,245,202.1,14.7,0,69,44.51,135,20.83,94,9.09,4,3.97,510,1891,63,"1",0,0,7
30,155.2,195.5,170.1,15.4,1,116,26.38,50,16.62,108,7.65,6,4.16,415,1894,189,"0",0,1,23
38,163.3,136,249.1,4.3,0,104,27.76,114,11.56,127,11.21,6,1.16,415,1896,142,"0",0,1,19
0,203.4,182.9,213.7,13.8,1,125,34.58,88,15.55,121,9.62,2,3.73,510,1897,84,"0",0,0,3
0,195.9,89.1,302.2,10.3,1,103,33.3,95,7.57,82,13.6,3,2.78,415,1898,158,"0",0,0,41
